role,cancer_id,cancer_normalized,gene_hugo_id,gene_entrez_id,gene_normalized,citation_count
Tumor_Suppressor,DOID:1324,lung cancer,HGNC:15533,81848,SPRY4,2
Tumor_Suppressor,DOID:9119,acute myeloid leukemia,HGNC:15533,81848,SPRY4,1
Tumor_Suppressor,DOID:3908,lung non-small cell carcinoma,HGNC:15533,81848,SPRY4,1
Tumor_Suppressor,DOID:3070,malignant glioma,HGNC:15533,81848,SPRY4,1
Tumor_Suppressor,DOID:2870,endometrial adenocarcinoma,HGNC:15533,81848,SPRY4,1
Tumor_Suppressor,DOID:1909,melanoma,HGNC:15533,81848,SPRY4,1
Oncogene,DOID:3908,lung non-small cell carcinoma,HGNC:15533,81848,SPRY4,1
Oncogene,DOID:1909,melanoma,HGNC:15533,81848,SPRY4,1
Tumor_Suppressor,DOID:3068,glioblastoma,HGNC:11272,6708,SPTA1,1
Oncogene,DOID:1612,breast cancer,HGNC:11279,6713,SQLE,5
Driver,DOID:684,hepatocellular carcinoma,HGNC:11279,6713,SQLE,3
Oncogene,DOID:9261,nasopharynx carcinoma,HGNC:11279,6713,SQLE,2
Oncogene,DOID:3347,osteosarcoma,HGNC:11279,6713,SQLE,1
Oncogene,DOID:0050744,anaplastic large cell lymphoma,HGNC:11279,6713,SQLE,1
Oncogene,DOID:1909,melanoma,HGNC:11280,8878,SQSTM1,3
Tumor_Suppressor,DOID:10283,prostate cancer,HGNC:11280,8878,SQSTM1,2
Oncogene,DOID:9256,colorectal cancer,HGNC:11280,8878,SQSTM1,2
Oncogene,DOID:684,hepatocellular carcinoma,HGNC:11280,8878,SQSTM1,2
Oncogene,DOID:3070,malignant glioma,HGNC:11280,8878,SQSTM1,2
Oncogene,DOID:263,kidney cancer,HGNC:11280,8878,SQSTM1,2
Oncogene,DOID:3498,pancreatic ductal adenocarcinoma,HGNC:11280,8878,SQSTM1,1
Oncogene,DOID:219,colon cancer,HGNC:11280,8878,SQSTM1,1
Oncogene,DOID:0050866,oral squamous cell carcinoma,HGNC:11280,8878,SQSTM1,1
Driver,DOID:9119,acute myeloid leukemia,HGNC:11280,8878,SQSTM1,1
Tumor_Suppressor,DOID:684,hepatocellular carcinoma,HGNC:11281,10011,SRA1,1
Oncogene,DOID:1612,breast cancer,HGNC:11283,6714,SRC,32
Oncogene,DOID:9256,colorectal cancer,HGNC:11283,6714,SRC,12
Oncogene,DOID:3070,malignant glioma,HGNC:11283,6714,SRC,8
Oncogene,DOID:10283,prostate cancer,HGNC:11283,6714,SRC,7
Oncogene,DOID:2394,ovarian cancer,HGNC:11283,6714,SRC,5
Oncogene,DOID:219,colon cancer,HGNC:11283,6714,SRC,5
Oncogene,DOID:1324,lung cancer,HGNC:11283,6714,SRC,5
Oncogene,DOID:1909,melanoma,HGNC:11283,6714,SRC,4
Oncogene,DOID:1793,pancreatic cancer,HGNC:11283,6714,SRC,4
Driver,DOID:1612,breast cancer,HGNC:11283,6714,SRC,4
Oncogene,DOID:769,neuroblastoma,HGNC:11283,6714,SRC,3
Oncogene,DOID:707,B-cell lymphoma,HGNC:11283,6714,SRC,3
Oncogene,DOID:4450,renal cell carcinoma,HGNC:11283,6714,SRC,3
Oncogene,DOID:3347,osteosarcoma,HGNC:11283,6714,SRC,3
Oncogene,DOID:3068,glioblastoma,HGNC:11283,6714,SRC,3
Oncogene,DOID:5520,head and neck squamous cell carcinoma,HGNC:11283,6714,SRC,2
Oncogene,DOID:5041,esophageal cancer,HGNC:11283,6714,SRC,2
Oncogene,DOID:4001,ovarian carcinoma,HGNC:11283,6714,SRC,2
Oncogene,DOID:10534,stomach cancer,HGNC:11283,6714,SRC,2
Oncogene,DOID:0080199,colorectal carcinoma,HGNC:11283,6714,SRC,2
Driver,DOID:2394,ovarian cancer,HGNC:11283,6714,SRC,2
Driver,DOID:1793,pancreatic cancer,HGNC:11283,6714,SRC,2
Tumor_Suppressor,DOID:4159,skin cancer,HGNC:11283,6714,SRC,1
Tumor_Suppressor,DOID:10283,prostate cancer,HGNC:11283,6714,SRC,1
Oncogene,DOID:8584,Burkitt lymphoma,HGNC:11283,6714,SRC,1
Oncogene,DOID:8567,Hodgkin's lymphoma,HGNC:11283,6714,SRC,1
Oncogene,DOID:684,hepatocellular carcinoma,HGNC:11283,6714,SRC,1
Oncogene,DOID:5517,stomach carcinoma,HGNC:11283,6714,SRC,1
Oncogene,DOID:5409,lung small cell carcinoma,HGNC:11283,6714,SRC,1
Oncogene,DOID:5363,myxoid liposarcoma,HGNC:11283,6714,SRC,1
Oncogene,DOID:4905,pancreatic carcinoma,HGNC:11283,6714,SRC,1
Oncogene,DOID:4074,pancreatic adenocarcinoma,HGNC:11283,6714,SRC,1
Oncogene,DOID:3620,central nervous system cancer,HGNC:11283,6714,SRC,1
Oncogene,DOID:3571,liver cancer,HGNC:11283,6714,SRC,1
Oncogene,DOID:3500,gallbladder adenocarcinoma,HGNC:11283,6714,SRC,1
Oncogene,DOID:3451,skin carcinoma,HGNC:11283,6714,SRC,1
Oncogene,DOID:3308,embryonal carcinoma,HGNC:11283,6714,SRC,1
Oncogene,DOID:3247,rhabdomyosarcoma,HGNC:11283,6714,SRC,1
Oncogene,DOID:285,hairy cell leukemia,HGNC:11283,6714,SRC,1
Oncogene,DOID:263,kidney cancer,HGNC:11283,6714,SRC,1
Oncogene,DOID:1781,thyroid gland cancer,HGNC:11283,6714,SRC,1
Oncogene,DOID:169,neuroendocrine tumor,HGNC:11283,6714,SRC,1
Oncogene,DOID:1520,colon carcinoma,HGNC:11283,6714,SRC,1
Oncogene,DOID:12603,acute leukemia,HGNC:11283,6714,SRC,1
Oncogene,DOID:1240,leukemia,HGNC:11283,6714,SRC,1
Oncogene,DOID:0060318,acute promyelocytic leukemia,HGNC:11283,6714,SRC,1
Oncogene,DOID:0050892,adrenal gland pheochromocytoma,HGNC:11283,6714,SRC,1
Driver,DOID:8552,chronic myeloid leukemia,HGNC:11283,6714,SRC,1
Driver,DOID:3908,lung non-small cell carcinoma,HGNC:11283,6714,SRC,1
Driver,DOID:3070,malignant glioma,HGNC:11283,6714,SRC,1
Driver,DOID:3068,glioblastoma,HGNC:11283,6714,SRC,1
Driver,DOID:219,colon cancer,HGNC:11283,6714,SRC,1
Driver,DOID:1749,squamous cell carcinoma,HGNC:11283,6714,SRC,1
Driver,DOID:1324,lung cancer,HGNC:11283,6714,SRC,1
Driver,DOID:10286,prostate carcinoma,HGNC:11283,6714,SRC,1
Driver,DOID:10283,prostate cancer,HGNC:11283,6714,SRC,1
Tumor_Suppressor,DOID:3347,osteosarcoma,HGNC:29506,80725,SRCIN1,1
Tumor_Suppressor,DOID:1612,breast cancer,HGNC:29506,80725,SRCIN1,1
Tumor_Suppressor,DOID:1324,lung cancer,HGNC:29506,80725,SRCIN1,1
Oncogene,DOID:3908,lung non-small cell carcinoma,HGNC:29506,80725,SRCIN1,1
Oncogene,DOID:0070004,myeloid neoplasm,HGNC:11284,6715,SRD5A1,1
Oncogene,DOID:9256,colorectal cancer,HGNC:11289,6720,SREBF1,1
Oncogene,DOID:1781,thyroid gland cancer,HGNC:11289,6720,SREBF1,1
Oncogene,DOID:0080199,colorectal carcinoma,HGNC:11289,6720,SREBF1,1
Driver,DOID:3748,esophagus squamous cell carcinoma,HGNC:11289,6720,SREBF1,1
Driver,DOID:1612,breast cancer,HGNC:11289,6720,SREBF1,1
Oncogene,DOID:3748,esophagus squamous cell carcinoma,HGNC:11290,6721,SREBF2,2
Oncogene,DOID:8761,acute megakaryocytic leukemia,HGNC:11291,6722,SRF,3
Oncogene,DOID:3347,osteosarcoma,HGNC:11291,6722,SRF,2
Oncogene,DOID:9952,acute lymphoblastic leukemia,HGNC:11291,6722,SRF,1
Oncogene,DOID:684,hepatocellular carcinoma,HGNC:11291,6722,SRF,1
Oncogene,DOID:3275,thymoma,HGNC:11291,6722,SRF,1
Oncogene,DOID:3119,gastrointestinal system cancer,HGNC:11291,6722,SRF,1
Oncogene,DOID:1909,melanoma,HGNC:11291,6722,SRF,1
Oncogene,DOID:1785,pituitary cancer,HGNC:11291,6722,SRF,1
Oncogene,DOID:1612,breast cancer,HGNC:11291,6722,SRF,1
Oncogene,DOID:707,B-cell lymphoma,HGNC:11296,6723,SRM,1
Oncogene,DOID:3908,lung non-small cell carcinoma,HGNC:11305,6732,SRPK1,1
Oncogene,DOID:10534,stomach cancer,HGNC:11305,6732,SRPK1,1
Oncogene,DOID:9119,acute myeloid leukemia,HGNC:11306,6733,SRPK2,1
Tumor_Suppressor,DOID:1800,neuroendocrine carcinoma,HGNC:11309,8406,SRPX,1
Oncogene,DOID:9256,colorectal cancer,HGNC:30668,27286,SRPX2,1
Oncogene,DOID:3347,osteosarcoma,HGNC:14398,63826,SRR,1
Driver,DOID:2526,prostate adenocarcinoma,HGNC:29389,84530,SRRM4,1
Oncogene,DOID:3068,glioblastoma,HGNC:24101,51593,SRRT,1
Oncogene,DOID:684,hepatocellular carcinoma,HGNC:10780,6426,SRSF1,4
Oncogene,DOID:1612,breast cancer,HGNC:10780,6426,SRSF1,4
Oncogene,DOID:4362,cervical cancer,HGNC:10780,6426,SRSF1,2
Tumor_Suppressor,DOID:2154,nephroblastoma,HGNC:10780,6426,SRSF1,1
Oncogene,DOID:5517,stomach carcinoma,HGNC:10780,6426,SRSF1,1
Oncogene,DOID:3908,lung non-small cell carcinoma,HGNC:10780,6426,SRSF1,1
Oncogene,DOID:3070,malignant glioma,HGNC:10780,6426,SRSF1,1
Oncogene,DOID:1324,lung cancer,HGNC:10780,6426,SRSF1,1
Oncogene,DOID:4362,cervical cancer,HGNC:10783,6427,SRSF2,1
Oncogene,DOID:1612,breast cancer,HGNC:10783,6427,SRSF2,1
Driver,DOID:1240,leukemia,HGNC:10783,6427,SRSF2,1
Oncogene,DOID:9256,colorectal cancer,HGNC:10785,6428,SRSF3,1
Oncogene,DOID:3347,osteosarcoma,HGNC:10785,6428,SRSF3,1
Oncogene,DOID:184,bone cancer,HGNC:10785,6428,SRSF3,1
Oncogene,DOID:0050866,oral squamous cell carcinoma,HGNC:10785,6428,SRSF3,1
Oncogene,DOID:0050866,oral squamous cell carcinoma,HGNC:10787,6430,SRSF5,3
Oncogene,DOID:1612,breast cancer,HGNC:10787,6430,SRSF5,1
Oncogene,DOID:4159,skin cancer,HGNC:10788,6431,SRSF6,4
Oncogene,DOID:1612,breast cancer,HGNC:10788,6431,SRSF6,1
Oncogene,DOID:1324,lung cancer,HGNC:10789,6432,SRSF7,1
Oncogene,DOID:1324,lung cancer,HGNC:16132,140809,SRXN1,1
Tumor_Suppressor,DOID:2154,nephroblastoma,HGNC:11311,6736,SRY,2
Tumor_Suppressor,DOID:4450,renal cell carcinoma,HGNC:11311,6736,SRY,1
Oncogene,DOID:769,neuroblastoma,HGNC:11311,6736,SRY,1
Oncogene,DOID:684,hepatocellular carcinoma,HGNC:11311,6736,SRY,1
Oncogene,DOID:3070,malignant glioma,HGNC:11311,6736,SRY,1
Oncogene,DOID:219,colon cancer,HGNC:11311,6736,SRY,1
Oncogene,DOID:1324,lung cancer,HGNC:11311,6736,SRY,1
Oncogene,DOID:10283,prostate cancer,HGNC:11311,6736,SRY,1
Oncogene,DOID:5485,synovial sarcoma,HGNC:11340,6760,SS18,12
Tumor_Suppressor,DOID:9119,acute myeloid leukemia,HGNC:15831,23635,SSBP2,3
Tumor_Suppressor,DOID:8692,myeloid leukemia,HGNC:15831,23635,SSBP2,3
Tumor_Suppressor,DOID:3748,esophagus squamous cell carcinoma,HGNC:15831,23635,SSBP2,2
Tumor_Suppressor,DOID:9256,colorectal cancer,HGNC:15831,23635,SSBP2,1
Tumor_Suppressor,DOID:3121,gallbladder cancer,HGNC:15831,23635,SSBP2,1
Tumor_Suppressor,DOID:10283,prostate cancer,HGNC:15831,23635,SSBP2,1
Oncogene,DOID:684,hepatocellular carcinoma,HGNC:11325,6747,SSR3,1
Oncogene,DOID:9256,colorectal cancer,HGNC:11327,6749,SSRP1,1
Oncogene,DOID:769,neuroblastoma,HGNC:11329,6750,SST,1
Tumor_Suppressor,DOID:10534,stomach cancer,HGNC:11330,6751,SSTR1,1
Tumor_Suppressor,DOID:1793,pancreatic cancer,HGNC:11331,6752,SSTR2,2
Tumor_Suppressor,DOID:6039,uveal melanoma,HGNC:24809,51066,SSUH2,2
Oncogene,DOID:5485,synovial sarcoma,HGNC:11335,6756,SSX1,3
Oncogene,DOID:5485,synovial sarcoma,HGNC:11336,6757,SSX2,5
Oncogene,DOID:10534,stomach cancer,HGNC:16509,117178,SSX2IP,1
Oncogene,DOID:5485,synovial sarcoma,HGNC:11338,6759,SSX4,1
Tumor_Suppressor,DOID:1040,chronic lymphocytic leukemia,HGNC:11343,6767,ST13,1
Tumor_Suppressor,DOID:0080199,colorectal carcinoma,HGNC:11343,6767,ST13,1
Tumor_Suppressor,DOID:1612,breast cancer,HGNC:18695,9705,ST18,4
Oncogene,DOID:684,hepatocellular carcinoma,HGNC:18695,9705,ST18,1
Oncogene,DOID:3571,liver cancer,HGNC:18695,9705,ST18,1
Oncogene,DOID:0070323,childhood acute myeloid leukemia,HGNC:18695,9705,ST18,1
Oncogene,DOID:11054,urinary bladder cancer,HGNC:10862,6482,ST3GAL1,1
Driver,DOID:1909,melanoma,HGNC:10862,6482,ST3GAL1,1
Tumor_Suppressor,DOID:4362,cervical cancer,HGNC:10864,6484,ST3GAL4,1
Oncogene,DOID:4362,cervical cancer,HGNC:10864,6484,ST3GAL4,1
Oncogene,DOID:684,hepatocellular carcinoma,HGNC:10860,6480,ST6GAL1,1
Oncogene,DOID:4362,cervical cancer,HGNC:10860,6480,ST6GAL1,1
Oncogene,DOID:1324,lung cancer,HGNC:10860,6480,ST6GAL1,1
Oncogene,DOID:1612,breast cancer,HGNC:10861,84620,ST6GAL2,1
Tumor_Suppressor,DOID:1612,breast cancer,HGNC:19343,256435,ST6GALNAC3,1
Driver,DOID:1324,lung cancer,HGNC:17846,27090,ST6GALNAC4,1
Tumor_Suppressor,DOID:9256,colorectal cancer,HGNC:11351,7982,ST7,1
Tumor_Suppressor,DOID:5517,stomach carcinoma,HGNC:11351,7982,ST7,1
Tumor_Suppressor,DOID:2394,ovarian cancer,HGNC:18441,54879,ST7L,2
Tumor_Suppressor,DOID:684,hepatocellular carcinoma,HGNC:18441,54879,ST7L,1
Tumor_Suppressor,DOID:4362,cervical cancer,HGNC:18441,54879,ST7L,1
Tumor_Suppressor,DOID:3070,malignant glioma,HGNC:18441,54879,ST7L,1
Tumor_Suppressor,DOID:10534,stomach cancer,HGNC:18441,54879,ST7L,1
Driver,DOID:3068,glioblastoma,HGNC:14269,51046,ST8SIA3,1
Oncogene,DOID:11054,urinary bladder cancer,HGNC:28423,246329,STAC3,1
Tumor_Suppressor,DOID:1240,leukemia,HGNC:11354,10274,STAG1,1
Tumor_Suppressor,DOID:11054,urinary bladder cancer,HGNC:11355,10735,STAG2,3
Tumor_Suppressor,DOID:3498,pancreatic ductal adenocarcinoma,HGNC:11355,10735,STAG2,1
Tumor_Suppressor,DOID:1240,leukemia,HGNC:11355,10735,STAG2,1
Tumor_Suppressor,DOID:10283,prostate cancer,HGNC:11355,10735,STAG2,1
Driver,DOID:11054,urinary bladder cancer,HGNC:11355,10735,STAG2,1
Tumor_Suppressor,DOID:2394,ovarian cancer,HGNC:11356,10734,STAG3,1
Tumor_Suppressor,DOID:1909,melanoma,HGNC:11356,10734,STAG3,1
Oncogene,DOID:10534,stomach cancer,HGNC:24105,57559,STAMBPL1,1
Tumor_Suppressor,DOID:684,hepatocellular carcinoma,HGNC:19164,90627,STARD13,4
Tumor_Suppressor,DOID:3069,astrocytoma,HGNC:19164,90627,STARD13,4
Tumor_Suppressor,DOID:1612,breast cancer,HGNC:19164,90627,STARD13,2
Tumor_Suppressor,DOID:3910,lung adenocarcinoma,HGNC:19164,90627,STARD13,1
Tumor_Suppressor,DOID:3748,esophagus squamous cell carcinoma,HGNC:19164,90627,STARD13,1
Tumor_Suppressor,DOID:3571,liver cancer,HGNC:19164,90627,STARD13,1
Tumor_Suppressor,DOID:219,colon cancer,HGNC:19164,90627,STARD13,1
Tumor_Suppressor,DOID:1793,pancreatic cancer,HGNC:19164,90627,STARD13,1
Tumor_Suppressor,DOID:1324,lung cancer,HGNC:19164,90627,STARD13,1
Tumor_Suppressor,DOID:10283,prostate cancer,HGNC:19164,90627,STARD13,1
Tumor_Suppressor,DOID:3908,lung non-small cell carcinoma,HGNC:19161,9754,STARD8,1
Tumor_Suppressor,DOID:3571,liver cancer,HGNC:19161,9754,STARD8,1
Tumor_Suppressor,DOID:10534,stomach cancer,HGNC:19161,9754,STARD8,1
Tumor_Suppressor,DOID:3748,esophagus squamous cell carcinoma,HGNC:11362,6772,STAT1,9
Tumor_Suppressor,DOID:1612,breast cancer,HGNC:11362,6772,STAT1,8
Tumor_Suppressor,DOID:9119,acute myeloid leukemia,HGNC:11362,6772,STAT1,2
Tumor_Suppressor,DOID:3070,malignant glioma,HGNC:11362,6772,STAT1,2
Oncogene,DOID:1380,endometrial cancer,HGNC:11362,6772,STAT1,2
Driver,DOID:1380,endometrial cancer,HGNC:11362,6772,STAT1,2
Tumor_Suppressor,DOID:9538,multiple myeloma,HGNC:11362,6772,STAT1,1
Tumor_Suppressor,DOID:9256,colorectal cancer,HGNC:11362,6772,STAT1,1
Tumor_Suppressor,DOID:5520,head and neck squamous cell carcinoma,HGNC:11362,6772,STAT1,1
Tumor_Suppressor,DOID:5041,esophageal cancer,HGNC:11362,6772,STAT1,1
Tumor_Suppressor,DOID:1909,melanoma,HGNC:11362,6772,STAT1,1
Tumor_Suppressor,DOID:1324,lung cancer,HGNC:11362,6772,STAT1,1
Tumor_Suppressor,DOID:1240,leukemia,HGNC:11362,6772,STAT1,1
Oncogene,DOID:7474,malignant pleural mesothelioma,HGNC:11362,6772,STAT1,1
Oncogene,DOID:5603,T-cell acute lymphoblastic leukemia,HGNC:11362,6772,STAT1,1
Oncogene,DOID:1793,pancreatic cancer,HGNC:11362,6772,STAT1,1
Oncogene,DOID:1790,malignant mesothelioma,HGNC:11362,6772,STAT1,1
Oncogene,DOID:1324,lung cancer,HGNC:11362,6772,STAT1,1
Oncogene,DOID:0050749,peripheral T-cell lymphoma,HGNC:11362,6772,STAT1,1
Oncogene,DOID:0050745,diffuse large B-cell lymphoma,HGNC:11362,6772,STAT1,1
Oncogene,DOID:0050744,anaplastic large cell lymphoma,HGNC:11362,6772,STAT1,1
Driver,DOID:3355,fibrosarcoma,HGNC:11362,6772,STAT1,1
Driver,DOID:0050751,T-cell large granular lymphocyte leukemia,HGNC:11362,6772,STAT1,1
Oncogene,DOID:1612,breast cancer,HGNC:11364,6774,STAT3,24
Oncogene,DOID:10283,prostate cancer,HGNC:11364,6774,STAT3,11
Oncogene,DOID:3908,lung non-small cell carcinoma,HGNC:11364,6774,STAT3,9
Oncogene,DOID:1324,lung cancer,HGNC:11364,6774,STAT3,9
Oncogene,DOID:9256,colorectal cancer,HGNC:11364,6774,STAT3,8
Oncogene,DOID:10534,stomach cancer,HGNC:11364,6774,STAT3,8
Oncogene,DOID:3068,glioblastoma,HGNC:11364,6774,STAT3,6
Oncogene,DOID:2394,ovarian cancer,HGNC:11364,6774,STAT3,6
Oncogene,DOID:4362,cervical cancer,HGNC:11364,6774,STAT3,5
Oncogene,DOID:3070,malignant glioma,HGNC:11364,6774,STAT3,5
Oncogene,DOID:684,hepatocellular carcinoma,HGNC:11364,6774,STAT3,4
Oncogene,DOID:5520,head and neck squamous cell carcinoma,HGNC:11364,6774,STAT3,4
Driver,DOID:3068,glioblastoma,HGNC:11364,6774,STAT3,4
Tumor_Suppressor,DOID:3068,glioblastoma,HGNC:11364,6774,STAT3,3
Tumor_Suppressor,DOID:1612,breast cancer,HGNC:11364,6774,STAT3,3
Tumor_Suppressor,DOID:1324,lung cancer,HGNC:11364,6774,STAT3,3
Oncogene,DOID:3347,osteosarcoma,HGNC:11364,6774,STAT3,3
Oncogene,DOID:219,colon cancer,HGNC:11364,6774,STAT3,3
Oncogene,DOID:1909,melanoma,HGNC:11364,6774,STAT3,3
Oncogene,DOID:1793,pancreatic cancer,HGNC:11364,6774,STAT3,3
Oncogene,DOID:0050745,diffuse large B-cell lymphoma,HGNC:11364,6774,STAT3,3
Driver,DOID:3070,malignant glioma,HGNC:11364,6774,STAT3,3
Driver,DOID:1612,breast cancer,HGNC:11364,6774,STAT3,3
Driver,DOID:1324,lung cancer,HGNC:11364,6774,STAT3,3
Driver,DOID:1040,chronic lymphocytic leukemia,HGNC:11364,6774,STAT3,3
Tumor_Suppressor,DOID:9256,colorectal cancer,HGNC:11364,6774,STAT3,2
Tumor_Suppressor,DOID:3908,lung non-small cell carcinoma,HGNC:11364,6774,STAT3,2
Tumor_Suppressor,DOID:1781,thyroid gland cancer,HGNC:11364,6774,STAT3,2
Tumor_Suppressor,DOID:10283,prostate cancer,HGNC:11364,6774,STAT3,2
Oncogene,DOID:9538,multiple myeloma,HGNC:11364,6774,STAT3,2
Oncogene,DOID:5409,lung small cell carcinoma,HGNC:11364,6774,STAT3,2
Oncogene,DOID:2871,endometrial carcinoma,HGNC:11364,6774,STAT3,2
Oncogene,DOID:263,kidney cancer,HGNC:11364,6774,STAT3,2
Oncogene,DOID:1781,thyroid gland cancer,HGNC:11364,6774,STAT3,2
Oncogene,DOID:1240,leukemia,HGNC:11364,6774,STAT3,2
Oncogene,DOID:0080199,colorectal carcinoma,HGNC:11364,6774,STAT3,2
Oncogene,DOID:0070004,myeloid neoplasm,HGNC:11364,6774,STAT3,2
Oncogene,DOID:0050749,peripheral T-cell lymphoma,HGNC:11364,6774,STAT3,2
Driver,DOID:5940,malignant peripheral nerve sheath tumor,HGNC:11364,6774,STAT3,2
Driver,DOID:0060058,lymphoma,HGNC:11364,6774,STAT3,2
Tumor_Suppressor,DOID:3969,thyroid gland papillary carcinoma,HGNC:11364,6774,STAT3,1
Tumor_Suppressor,DOID:1909,melanoma,HGNC:11364,6774,STAT3,1
Tumor_Suppressor,DOID:1793,pancreatic cancer,HGNC:11364,6774,STAT3,1
Tumor_Suppressor,DOID:1520,colon carcinoma,HGNC:11364,6774,STAT3,1
Tumor_Suppressor,DOID:1319,brain cancer,HGNC:11364,6774,STAT3,1
Tumor_Suppressor,DOID:10534,stomach cancer,HGNC:11364,6774,STAT3,1
Oncogene,DOID:9952,acute lymphoblastic leukemia,HGNC:11364,6774,STAT3,1
Oncogene,DOID:962,neurofibroma,HGNC:11364,6774,STAT3,1
Oncogene,DOID:9261,nasopharynx carcinoma,HGNC:11364,6774,STAT3,1
Oncogene,DOID:9119,acute myeloid leukemia,HGNC:11364,6774,STAT3,1
Oncogene,DOID:8923,skin melanoma,HGNC:11364,6774,STAT3,1
Oncogene,DOID:707,B-cell lymphoma,HGNC:11364,6774,STAT3,1
Oncogene,DOID:4947,cholangiocarcinoma,HGNC:11364,6774,STAT3,1
Oncogene,DOID:4450,renal cell carcinoma,HGNC:11364,6774,STAT3,1
Oncogene,DOID:3907,lung squamous cell carcinoma,HGNC:11364,6774,STAT3,1
Oncogene,DOID:3744,cervical squamous cell carcinoma,HGNC:11364,6774,STAT3,1
Oncogene,DOID:2893,cervix carcinoma,HGNC:11364,6774,STAT3,1
Oncogene,DOID:2531,hematologic cancer,HGNC:11364,6774,STAT3,1
Oncogene,DOID:1749,squamous cell carcinoma,HGNC:11364,6774,STAT3,1
Oncogene,DOID:11054,urinary bladder cancer,HGNC:11364,6774,STAT3,1
Oncogene,DOID:0080684,"diffuse midline glioma, H3 K27M-mutant",HGNC:11364,6774,STAT3,1
Oncogene,DOID:0060061,cutaneous T cell lymphoma,HGNC:11364,6774,STAT3,1
Oncogene,DOID:0060058,lymphoma,HGNC:11364,6774,STAT3,1
Oncogene,DOID:0050866,oral squamous cell carcinoma,HGNC:11364,6774,STAT3,1
Oncogene,DOID:0050746,mantle cell lymphoma,HGNC:11364,6774,STAT3,1
Oncogene,DOID:0050744,anaplastic large cell lymphoma,HGNC:11364,6774,STAT3,1
Driver,DOID:962,neurofibroma,HGNC:11364,6774,STAT3,1
Driver,DOID:707,B-cell lymphoma,HGNC:11364,6774,STAT3,1
Driver,DOID:5041,esophageal cancer,HGNC:11364,6774,STAT3,1
Driver,DOID:1793,pancreatic cancer,HGNC:11364,6774,STAT3,1
Driver,DOID:1240,leukemia,HGNC:11364,6774,STAT3,1
Driver,DOID:11054,urinary bladder cancer,HGNC:11364,6774,STAT3,1
Driver,DOID:10534,stomach cancer,HGNC:11364,6774,STAT3,1
Driver,DOID:10283,prostate cancer,HGNC:11364,6774,STAT3,1
Driver,DOID:0070333,breast implant-associated anaplastic large cell lymphoma,HGNC:11364,6774,STAT3,1
Driver,DOID:0060061,cutaneous T cell lymphoma,HGNC:11364,6774,STAT3,1
Driver,DOID:0050751,T-cell large granular lymphocyte leukemia,HGNC:11364,6774,STAT3,1
Driver,DOID:0050749,peripheral T-cell lymphoma,HGNC:11364,6774,STAT3,1
Driver,DOID:0050745,diffuse large B-cell lymphoma,HGNC:11364,6774,STAT3,1
Tumor_Suppressor,DOID:1612,breast cancer,HGNC:11366,6776,STAT5A,1
Oncogene,DOID:9119,acute myeloid leukemia,HGNC:11366,6776,STAT5A,1
Oncogene,DOID:2531,hematologic cancer,HGNC:11366,6776,STAT5A,1
Oncogene,DOID:1240,leukemia,HGNC:11366,6776,STAT5A,1
Oncogene,DOID:0050749,peripheral T-cell lymphoma,HGNC:11366,6776,STAT5A,1
Driver,DOID:1240,leukemia,HGNC:11366,6776,STAT5A,1
Driver,DOID:10283,prostate cancer,HGNC:11366,6776,STAT5A,1
Driver,DOID:0050749,peripheral T-cell lymphoma,HGNC:11366,6776,STAT5A,1
Driver,DOID:3070,malignant glioma,HGNC:11367,6777,STAT5B,2
Oncogene,DOID:0050749,peripheral T-cell lymphoma,HGNC:11367,6777,STAT5B,1
Driver,DOID:5603,T-cell acute lymphoblastic leukemia,HGNC:11367,6777,STAT5B,1
Driver,DOID:1040,chronic lymphocytic leukemia,HGNC:11367,6777,STAT5B,1
Driver,DOID:0050749,peripheral T-cell lymphoma,HGNC:11367,6777,STAT5B,1
Oncogene,DOID:3355,fibrosarcoma,HGNC:11368,6778,STAT6,1
Oncogene,DOID:0080531,dedifferentiated liposarcoma,HGNC:11368,6778,STAT6,1
Oncogene,DOID:2394,ovarian cancer,HGNC:11373,6781,STC1,2
Oncogene,DOID:3070,malignant glioma,HGNC:11373,6781,STC1,1
Oncogene,DOID:1612,breast cancer,HGNC:11373,6781,STC1,1
Tumor_Suppressor,DOID:1612,breast cancer,HGNC:11374,8614,STC2,1
Oncogene,DOID:5520,head and neck squamous cell carcinoma,HGNC:11374,8614,STC2,1
Oncogene,DOID:1612,breast cancer,HGNC:11374,8614,STC2,1
Tumor_Suppressor,DOID:10534,stomach cancer,HGNC:11378,26872,STEAP1,1
Oncogene,DOID:10534,stomach cancer,HGNC:11378,26872,STEAP1,1
Oncogene,DOID:1612,breast cancer,HGNC:17885,261729,STEAP2,1
Driver,DOID:10283,prostate cancer,HGNC:17885,261729,STEAP2,1
Tumor_Suppressor,DOID:10283,prostate cancer,HGNC:24592,55240,STEAP3,2
Oncogene,DOID:3070,malignant glioma,HGNC:24592,55240,STEAP3,1
Oncogene,DOID:3347,osteosarcoma,HGNC:10879,6491,STIL,1
Oncogene,DOID:1037,lymphoid leukemia,HGNC:10879,6491,STIL,1
Tumor_Suppressor,DOID:3247,rhabdomyosarcoma,HGNC:11386,6786,STIM1,4
Tumor_Suppressor,DOID:3672,rhabdoid cancer,HGNC:11386,6786,STIM1,3
Oncogene,DOID:8552,chronic myeloid leukemia,HGNC:11386,6786,STIM1,1
